,ID,Producto,Cliente,Año,Periodo,Cantidad,Ingresos,Conteo,Costos,Margen
5955,6438,Garbage Bag - Clear,"Swaniawski, Gleichner and Conn",2019,6,12.0,423.0,3.0,243.69,179.31
5957,6440,Cheese - St. Paulin,"Swaniawski, Gleichner and Conn",2019,1,6.0,75.0,3.0,54.54,20.46
5960,6443,"Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn",2019,2,2.0,27.84,1.0,21.02,6.82
5962,6445,"Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn",2019,3,7.0,97.44,3.0,73.57,23.870000000000005
5963,6446,"Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn",2019,4,4.0,55.84,2.0,42.2,13.64
5964,6447,"Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn",2019,5,6.0,83.52,3.0,63.06,20.459999999999994
5965,6448,"Chicken - Breast, 5 - 7 Oz","Swaniawski, Gleichner and Conn",2019,6,5.0,69.6,3.0,52.55,17.049999999999997
5967,6450,Icecream Cone - Areo Chocolate,"Swaniawski, Gleichner and Conn",2019,1,6.0,148.5,3.0,108.06,40.44
5970,6453,Cheese - Camembert,"Swaniawski, Gleichner and Conn",2019,2,7.0,190.61,3.0,143.43,47.18000000000001
5972,6455,Cheese - Camembert,"Swaniawski, Gleichner and Conn",2019,3,4.0,108.92,2.0,81.96,26.960000000000008
5973,6456,Cheese - Camembert,"Swaniawski, Gleichner and Conn",2019,4,4.0,99.46,2.0,72.5,26.959999999999994
5974,6457,Cheese - Camembert,"Swaniawski, Gleichner and Conn",2019,5,6.0,163.38,3.0,122.94,40.44
5975,6458,Cheese - Camembert,"Swaniawski, Gleichner and Conn",2019,6,6.0,163.38,4.0,122.94,40.44
5977,6460,Bread Country Roll,"Swaniawski, Gleichner and Conn",2019,1,6.0,154.0,3.0,79.22,74.78
5980,6463,Juice - Apple Cider,"Swaniawski, Gleichner and Conn",2019,2,7.0,242.55,3.0,155.3,87.25
5982,6465,Juice - Apple Cider,"Swaniawski, Gleichner and Conn",2019,3,4.0,138.6,2.0,88.74,49.86
5983,6466,Juice - Apple Cider,"Swaniawski, Gleichner and Conn",2019,4,4.0,111.3,2.0,61.44,49.86
5984,6467,Juice - Apple Cider,"Swaniawski, Gleichner and Conn",2019,5,6.0,207.9,3.0,133.11,74.78999999999999
5985,6468,Juice - Apple Cider,"Swaniawski, Gleichner and Conn",2019,6,7.0,242.55,4.0,155.31,87.24000000000001
5999,6482,Cheese - Fontina,Sipes Inc,2019,6,2.0,28.0,1.0,4.5,23.5
6003,6486,Octopus,Sipes Inc,2019,6,1.0,12.38,1.0,6.4,5.98
6007,6490,Cape Capensis - Fillet,Sipes Inc,2019,6,1.0,12.38,1.0,2.58,9.8
6011,6494,Yukon Jack,Sipes Inc,2019,6,2.0,27.4,1.0,9.02,18.38
6015,6498,Skirt - 29 Foot,Sipes Inc,2019,6,1.0,14.3,1.0,9.81,4.49
6019,6502,"Beef - Baby, Liver",Sipes Inc,2019,6,1.0,20.0,1.0,10.86,9.14
6023,6506,Wine - Dubouef Macon - Villages,Sipes Inc,2019,6,1.0,13.75,1.0,8.23,5.52
6027,6510,Wine - Prem Select Charddonany,Sipes Inc,2019,6,1.0,20.5,1.0,11.14,9.36
6031,6514,Wine - Semi Dry Riesling Vineland,Sipes Inc,2019,6,1.0,16.5,1.0,9.49,7.01
6035,6518,Icecream Cone - Areo Chocolate,Sipes Inc,2019,6,1.0,22.5,1.0,15.76,6.74
6039,6522,Bread Country Roll,Sipes Inc,2019,6,1.0,21.0,1.0,8.54,12.46
6043,6526,Bread Bowl Plain,Sipes Inc,2019,6,1.0,14.58,1.0,9.29,5.290000000000001
6047,6530,Cookie Dough - Oatmeal Rasin,Sipes Inc,2019,6,1.0,13.2,1.0,10.75,2.4499999999999993
6051,6534,Cherries - Fresh,Sipes Inc,2019,6,1.0,15.13,1.0,12.01,3.120000000000001
6059,6542,Chambord Royal,"Hayes, Raynor and Waters",2019,3,4.0,68.2,1.0,32.91,35.290000000000006
6063,6546,Tomatoes - Heirloom,"Hayes, Raynor and Waters",2019,3,2.0,31.0,1.0,11.88,19.119999999999997
6067,6550,Heavy Duty Dust Pan,"Hayes, Raynor and Waters",2019,1,8.0,116.0,3.0,27.95,88.05
6070,6553,Bread - English Muffin,"Hayes, Raynor and Waters",2019,2,8.0,136.4,2.0,46.82,89.58000000000001
6072,6555,Bread - English Muffin,"Hayes, Raynor and Waters",2019,3,2.0,51.15,2.0,11.54,39.61
6073,6556,Bread - English Muffin,"Hayes, Raynor and Waters",2019,4,5.0,85.25,2.0,28.41,56.84
6074,6557,Bread - English Muffin,"Hayes, Raynor and Waters",2019,5,4.0,68.2,2.0,22.39,45.81
6075,6558,Bread - English Muffin,"Hayes, Raynor and Waters",2019,6,4.0,85.25,2.0,22.31,62.94
6077,6560,"Basil - Primerba, Paste","Hayes, Raynor and Waters",2019,1,5.0,57.25,4.0,23.72,33.53
6080,6563,"Salsify, Organic","Hayes, Raynor and Waters",2019,2,4.0,51.72,2.0,24.9,26.82
6082,6565,"Salsify, Organic","Hayes, Raynor and Waters",2019,3,1.0,21.5,2.0,4.04,17.46
6083,6566,"Salsify, Organic","Hayes, Raynor and Waters",2019,4,3.0,60.5,3.0,18.53,41.97
6084,6567,"Salsify, Organic","Hayes, Raynor and Waters",2019,5,4.0,52.0,3.0,25.17,26.83
6085,6568,"Salsify, Organic","Hayes, Raynor and Waters",2019,6,1.0,26.0,2.0,5.93,20.07
6087,6570,Cheese - Fontina,"Hayes, Raynor and Waters",2019,4,2.0,28.0,1.0,4.51,23.490000000000002
6091,6574,Octopus,"Hayes, Raynor and Waters",2019,1,2.0,22.25,3.0,10.29,11.96
6094,6577,V8 - Vegetable Cocktail,"Hayes, Raynor and Waters",2019,2,2.0,24.76,2.0,12.8,11.96
6096,6579,V8 - Vegetable Cocktail,"Hayes, Raynor and Waters",2019,3,2.0,20.5,2.0,8.54,11.96
6097,6580,V8 - Vegetable Cocktail,"Hayes, Raynor and Waters",2019,4,3.0,60.25,4.0,15.81,44.44
6098,6581,V8 - Vegetable Cocktail,"Hayes, Raynor and Waters",2019,5,2.0,25.0,2.0,13.04,11.96
6099,6582,V8 - Vegetable Cocktail,"Hayes, Raynor and Waters",2019,6,1.0,12.5,1.0,6.52,5.98
6101,6584,"Flour - Bran, Red","Hayes, Raynor and Waters",2019,1,7.0,119.0,3.0,29.25,89.75
6104,6587,Artichokes - Jerusalem,"Hayes, Raynor and Waters",2019,2,8.0,154.0,2.0,52.68,101.32
6106,6589,Artichokes - Jerusalem,"Hayes, Raynor and Waters",2019,3,2.0,57.75,2.0,13.36,44.39
6107,6590,Artichokes - Jerusalem,"Hayes, Raynor and Waters",2019,4,3.0,57.75,2.0,20.22,37.53
6108,6591,Artichokes - Jerusalem,"Hayes, Raynor and Waters",2019,5,3.0,57.75,2.0,20.38,37.370000000000005
6109,6592,Artichokes - Jerusalem,"Hayes, Raynor and Waters",2019,6,4.0,77.0,2.0,27.2,49.8
6111,6594,Cape Capensis - Fillet,"Hayes, Raynor and Waters",2019,1,2.0,33.75,4.0,2.7,31.05
6114,6597,Roe - White Fish,"Hayes, Raynor and Waters",2019,2,1.0,12.38,1.0,2.58,9.8
6116,6599,Roe - White Fish,"Hayes, Raynor and Waters",2019,3,1.0,23.63,2.0,2.64,20.99
6117,6600,Roe - White Fish,"Hayes, Raynor and Waters",2019,4,3.0,37.25,3.0,8.14,29.11
6118,6601,Roe - White Fish,"Hayes, Raynor and Waters",2019,5,1.0,39.0,2.0,3.45,35.55
6119,6602,Roe - White Fish,"Hayes, Raynor and Waters",2019,6,2.0,26.0,2.0,6.4,19.6
6121,6604,Yukon Jack,"Hayes, Raynor and Waters",2019,4,2.0,27.4,1.0,9.02,18.38
6125,6608,Skirt - 29 Foot,"Hayes, Raynor and Waters",2019,1,3.0,37.0,4.0,23.53,13.469999999999999
6128,6611,Blueberries - Frozen,"Hayes, Raynor and Waters",2019,2,2.0,28.6,2.0,19.62,8.98
6130,6613,Blueberries - Frozen,"Hayes, Raynor and Waters",2019,3,3.0,37.8,3.0,24.33,13.469999999999999
6131,6614,Blueberries - Frozen,"Hayes, Raynor and Waters",2019,4,3.0,69.75,4.0,26.67,43.08
6132,6615,Blueberries - Frozen,"Hayes, Raynor and Waters",2019,5,2.0,29.0,2.0,20.02,8.98
6133,6616,Blueberries - Frozen,"Hayes, Raynor and Waters",2019,6,2.0,29.0,2.0,20.02,8.98
6135,6618,Steam Pan - Half Size Deep,"Hayes, Raynor and Waters",2019,6,1.0,16.25,1.0,9.19,7.0600000000000005
6139,6622,"Beef - Baby, Liver","Hayes, Raynor and Waters",2019,5,4.0,80.0,2.0,43.45,36.55
6145,6628,Wine - Dubouef Macon - Villages,"Hayes, Raynor and Waters",2019,1,0.0,0.0,1.0,0.0,0.0
6148,6631,White Baguette,"Hayes, Raynor and Waters",2019,3,1.0,11.5,1.0,5.98,5.52
6150,6633,White Baguette,"Hayes, Raynor and Waters",2019,4,3.0,41.25,3.0,24.69,16.56
6151,6634,White Baguette,"Hayes, Raynor and Waters",2019,5,2.0,27.5,2.0,16.46,11.04
6152,6635,White Baguette,"Hayes, Raynor and Waters",2019,6,1.0,13.75,1.0,8.23,5.52
6154,6637,Wine - Prem Select Charddonany,"Hayes, Raynor and Waters",2019,1,2.0,53.1,3.0,16.3,36.8
6157,6640,"Juice - Apple, 1.36l","Hayes, Raynor and Waters",2019,2,2.0,40.7,2.0,21.98,18.720000000000002
6159,6642,"Juice - Apple, 1.36l","Hayes, Raynor and Waters",2019,3,2.0,35.4,2.0,16.68,18.72
6160,6643,"Juice - Apple, 1.36l","Hayes, Raynor and Waters",2019,4,3.0,82.0,4.0,33.04,48.96
6161,6644,"Juice - Apple, 1.36l","Hayes, Raynor and Waters",2019,5,2.0,41.0,2.0,22.28,18.72
6162,6645,"Juice - Apple, 1.36l","Hayes, Raynor and Waters",2019,6,1.0,20.5,1.0,11.14,9.36
6164,6647,Wine - Semi Dry Riesling Vineland,"Hayes, Raynor and Waters",2019,1,2.0,31.25,3.0,17.23,14.02
6167,6650,Wine - Sawmill Creek Autumn,"Hayes, Raynor and Waters",2019,2,1.0,16.5,1.0,9.49,7.01
6169,6652,Wine - Sawmill Creek Autumn,"Hayes, Raynor and Waters",2019,3,1.0,14.75,1.0,7.74,7.01
6170,6653,Wine - Sawmill Creek Autumn,"Hayes, Raynor and Waters",2019,4,1.0,47.75,2.0,6.73,41.019999999999996
6172,6655,Icecream Cone - Areo Chocolate,"Hayes, Raynor and Waters",2019,1,3.0,83.25,4.0,45.9,37.35
6175,6658,Cheese - Camembert,"Hayes, Raynor and Waters",2019,2,2.0,54.46,2.0,40.98,13.480000000000004
6177,6660,Cheese - Camembert,"Hayes, Raynor and Waters",2019,3,4.0,93.46,3.0,66.5,26.959999999999994
6178,6661,Cheese - Camembert,"Hayes, Raynor and Waters",2019,4,3.0,109.5,4.0,49.01,60.49
6179,6662,Cheese - Camembert,"Hayes, Raynor and Waters",2019,5,4.0,90.0,2.0,63.04,26.96
6180,6663,Cheese - Camembert,"Hayes, Raynor and Waters",2019,6,1.0,22.5,1.0,15.76,6.74
6182,6665,Bread Country Roll,"Hayes, Raynor and Waters",2019,1,3.0,80.5,4.0,23.93,56.57
6185,6668,Juice - Apple Cider,"Hayes, Raynor and Waters",2019,2,2.0,69.3,2.0,44.38,24.919999999999995
6187,6670,Juice - Apple Cider,"Hayes, Raynor and Waters",2019,3,4.0,105.8,3.0,55.95,49.849999999999994
6188,6671,Juice - Apple Cider,"Hayes, Raynor and Waters",2019,4,3.0,81.25,4.0,21.93,59.32
6189,6672,Juice - Apple Cider,"Hayes, Raynor and Waters",2019,5,3.0,76.65,2.0,39.26,37.39000000000001
6190,6673,Juice - Apple Cider,"Hayes, Raynor and Waters",2019,6,3.0,63.0,2.0,25.61,37.39
6192,6675,Lettuce - Green Leaf,"Hayes, Raynor and Waters",2019,3,0.0,46.75,1.0,0.17,46.58
6196,6679,"Sugar - Sweet N Low, Individual","Hayes, Raynor and Waters",2019,3,1.0,34.1,1.0,24.22,9.880000000000003
6200,6683,Pears - Bartlett,"Hayes, Raynor and Waters",2019,3,0.0,34.75,1.0,0.0,34.75
6204,6687,Soup - French Can Pea,"Hayes, Raynor and Waters",2019,3,1.0,23.93,1.0,9.95,13.98
6212,6695,Muffin Orange Individual,"Runolfsdottir, O'Connell and Terry",2019,4,3.0,37.5,1.0,22.2,15.3
6216,6699,Wine - Riesling Alsace Ac 2001,"Runolfsdottir, O'Connell and Terry",2019,3,3.0,39.75,1.0,26.31,13.440000000000001
6219,6702,Paste - Black Olive,"Runolfsdottir, O'Connell and Terry",2019,4,3.0,39.75,1.0,26.31,13.440000000000001
6222,6705,Wine - Alsace Gewurztraminer,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,35.5,1.0,17.23,18.27
6226,6709,Wine - Dubouef Macon - Villages,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,27.5,1.0,16.47,11.030000000000001
6230,6713,Wine - Prem Select Charddonany,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,41.0,1.0,22.27,18.73
6233,6716,"Juice - Apple, 1.36l","Runolfsdottir, O'Connell and Terry",2019,4,3.0,61.5,1.0,33.41,28.090000000000003
6236,6719,Wine - Semi Dry Riesling Vineland,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,33.0,1.0,18.97,14.030000000000001
6239,6722,Wine - Sawmill Creek Autumn,"Runolfsdottir, O'Connell and Terry",2019,4,1.0,16.5,1.0,9.49,7.01
6242,6725,Icecream Cone - Areo Chocolate,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,49.5,1.0,36.02,13.479999999999997
6245,6728,Cheese - Camembert,"Runolfsdottir, O'Connell and Terry",2019,4,3.0,74.25,1.0,54.03,20.22
6248,6731,Bread Country Roll,"Runolfsdottir, O'Connell and Terry",2019,3,2.0,51.5,1.0,26.57,24.93
6251,6734,Juice - Apple Cider,"Runolfsdottir, O'Connell and Terry",2019,4,2.0,51.5,1.0,26.57,24.93
6258,6741,Chambord Royal,"Jenkins, Lindgren and Ritchie",2019,1,7.0,157.7,3.0,39.51,118.19
6261,6744,Fresh White Medium Mushroom 5lbs/cs,"Jenkins, Lindgren and Ritchie",2019,2,11.0,143.45,3.0,46.4,97.04999999999998
6264,6747,Black Currants,"Jenkins, Lindgren and Ritchie",2019,1,6.0,99.0,4.0,13.92,85.08
6267,6750,Juice - Ocean Spray Cranberry,"Jenkins, Lindgren and Ritchie",2019,2,6.0,115.8,4.0,30.72,85.08
6269,6752,Juice - Ocean Spray Cranberry,"Jenkins, Lindgren and Ritchie",2019,3,4.0,60.0,3.0,3.28,56.72
6271,6754,Muffin Orange Individual,"Jenkins, Lindgren and Ritchie",2019,1,7.0,72.0,4.0,36.3,35.7
6274,6757,Beef - Tenderloin - Aa,"Jenkins, Lindgren and Ritchie",2019,2,6.0,60.76,4.0,30.16,30.599999999999998
6276,6759,Beef - Tenderloin - Aa,"Jenkins, Lindgren and Ritchie",2019,3,6.0,54.0,3.0,23.4,30.6
6277,6760,Beef - Tenderloin - Aa,"Jenkins, Lindgren and Ritchie",2019,4,2.0,25.0,1.0,14.8,10.2
6279,6762,Tomatoes - Heirloom,"Jenkins, Lindgren and Ritchie",2019,1,9.0,121.05,3.0,36.28,84.77
6282,6765,"Wine - Red, Metus Rose","Jenkins, Lindgren and Ritchie",2019,2,11.0,143.9,3.0,38.46,105.44
6285,6768,Coriander - Ground,"Jenkins, Lindgren and Ritchie",2019,1,7.0,74.5,4.0,6.18,68.32
6288,6771,Pork - Ground,"Jenkins, Lindgren and Ritchie",2019,2,7.0,85.39,4.0,17.07,68.32
6290,6773,Pork - Ground,"Jenkins, Lindgren and Ritchie",2019,3,5.0,50.0,3.0,1.2,48.8
6291,6774,Pork - Ground,"Jenkins, Lindgren and Ritchie",2019,4,2.0,30.5,1.0,10.98,19.52
6293,6776,Wine - Riesling Alsace Ac 2001,"Jenkins, Lindgren and Ritchie",2019,1,7.0,79.5,4.0,48.14,31.36
6296,6779,Paste - Black Olive,"Jenkins, Lindgren and Ritchie",2019,2,6.0,81.6,4.0,37.04,44.559999999999995
6298,6781,Paste - Black Olive,"Jenkins, Lindgren and Ritchie",2019,3,3.0,31.5,2.0,18.06,13.440000000000001
6299,6782,Paste - Black Olive,"Jenkins, Lindgren and Ritchie",2019,4,2.0,26.5,1.0,17.54,8.96
6301,6784,Kippers - Smoked,"Jenkins, Lindgren and Ritchie",2019,1,5.0,105.05,4.0,32.55,72.5
6304,6787,Fresh Portabella - 5lbs,"Jenkins, Lindgren and Ritchie",2019,2,4.0,84.7,3.0,26.25,58.45
6306,6789,Fresh Portabella - 5lbs,"Jenkins, Lindgren and Ritchie",2019,4,1.0,22.0,1.0,7.43,14.57
6308,6791,Wine - Alsace Gewurztraminer,"Jenkins, Lindgren and Ritchie",2019,3,2.0,29.6,1.0,11.33,18.270000000000003
6312,6795,Sugar - Palm,"Jenkins, Lindgren and Ritchie",2019,1,3.0,89.1,3.0,40.15,48.949999999999996
6315,6798,Tarragon - Fresh,"Jenkins, Lindgren and Ritchie",2019,2,1.0,27.5,1.0,10.08,17.42
6317,6800,Tarragon - Fresh,"Jenkins, Lindgren and Ritchie",2019,4,1.0,28.5,1.0,10.41,18.09
6319,6802,Pears - Bartlett,"Jenkins, Lindgren and Ritchie",2019,1,4.0,127.7,4.0,67.94,59.760000000000005
6322,6805,Garbage Bag - Clear,"Jenkins, Lindgren and Ritchie",2019,4,1.0,35.25,1.0,20.31,14.940000000000001
6325,6808,"Beef - Bones, Marrow","Jenkins, Lindgren and Ritchie",2019,2,2.0,135.52,2.0,74.04,61.480000000000004
6328,6811,Lamb - Ground,"Jenkins, Lindgren and Ritchie",2019,3,2.0,135.52,2.0,70.52,65.00000000000001
6331,6814,Beef - Ground Lean Fresh,"Jenkins, Lindgren and Ritchie",2019,1,4.0,75.0,4.0,18.1,56.9
6334,6817,Muffin Puck Ww Carrot,"Jenkins, Lindgren and Ritchie",2019,2,4.0,78.55,3.0,21.56,56.989999999999995
6336,6819,Muffin Puck Ww Carrot,"Jenkins, Lindgren and Ritchie",2019,3,2.0,35.0,2.0,6.67,28.33
6337,6820,Muffin Puck Ww Carrot,"Jenkins, Lindgren and Ritchie",2019,4,1.0,20.25,1.0,6.07,14.18
6339,6822,Cheese - Fontina,"Jenkins, Lindgren and Ritchie",2019,1,1.0,29.25,2.0,0.14,29.11
6343,6826,Octopus,"Jenkins, Lindgren and Ritchie",2019,1,5.0,54.75,4.0,24.86,29.89
6346,6829,V8 - Vegetable Cocktail,"Jenkins, Lindgren and Ritchie",2019,2,2.0,22.63,2.0,10.67,11.959999999999999
6348,6831,V8 - Vegetable Cocktail,"Jenkins, Lindgren and Ritchie",2019,3,4.0,41.0,3.0,17.09,23.91
6349,6832,V8 - Vegetable Cocktail,"Jenkins, Lindgren and Ritchie",2019,4,2.0,25.0,1.0,13.05,11.95
6351,6834,"Flour - Bran, Red","Jenkins, Lindgren and Ritchie",2019,1,3.0,46.5,2.0,7.96,38.54
6354,6837,Artichokes - Jerusalem,"Jenkins, Lindgren and Ritchie",2019,2,6.0,97.5,3.0,21.4,76.1
6357,6840,Cape Capensis - Fillet,"Jenkins, Lindgren and Ritchie",2019,1,4.0,46.5,4.0,7.34,39.16
6360,6843,Roe - White Fish,"Jenkins, Lindgren and Ritchie",2019,2,4.0,47.26,4.0,8.06,39.199999999999996
6362,6845,Roe - White Fish,"Jenkins, Lindgren and Ritchie",2019,3,6.0,67.5,3.0,8.82,58.68
6363,6846,Roe - White Fish,"Jenkins, Lindgren and Ritchie",2019,4,2.0,26.0,1.0,6.4,19.6
6365,6848,Skirt - 29 Foot,"Jenkins, Lindgren and Ritchie",2019,1,5.0,62.25,4.0,39.8,22.450000000000003
6368,6851,Blueberries - Frozen,"Jenkins, Lindgren and Ritchie",2019,2,3.0,37.8,3.0,24.33,13.469999999999999
6370,6853,Blueberries - Frozen,"Jenkins, Lindgren and Ritchie",2019,3,4.0,47.0,3.0,29.04,17.96
6371,6854,Blueberries - Frozen,"Jenkins, Lindgren and Ritchie",2019,4,2.0,29.0,1.0,20.02,8.98
6373,6856,"Sugar - Sweet N Low, Individual","Jenkins, Lindgren and Ritchie",2019,3,1.0,34.1,1.0,24.22,9.880000000000003
6381,6864,Soup - French Can Pea,"Jenkins, Lindgren and Ritchie",2019,2,1.0,23.93,1.0,9.95,13.98
6389,6872,Wine - Muscadet Sur Lie,Predovic-Christiansen,2019,6,1.0,15.5,1.0,7.2,8.3
6393,6876,Kohlrabi,Predovic-Christiansen,2019,6,1.0,11.5,1.0,7.37,4.13
6397,6880,Beef - Ground Lean Fresh,Predovic-Christiansen,2019,5,1.0,20.25,1.0,6.72,13.530000000000001
6400,6883,Muffin Puck Ww Carrot,Predovic-Christiansen,2019,6,2.0,45.5,2.0,17.2,28.3
6403,6886,Cape Capensis - Fillet,Predovic-Christiansen,2019,5,1.0,13.0,1.0,3.2,9.8
6407,6890,Coffee - Espresso,Predovic-Christiansen,2019,5,1.0,16.5,1.0,10.98,5.52
6410,6893,"Trout - Hot Smkd, Dbl Fillet",Predovic-Christiansen,2019,6,2.0,33.0,2.0,21.96,11.04
6413,6896,Squash - Sunburst,Predovic-Christiansen,2019,5,1.0,26.5,1.0,16.16,10.34
6416,6899,Chocolate - Milk,Predovic-Christiansen,2019,6,2.0,53.0,2.0,32.32,20.68
6419,6902,Butter Balls Salted,Predovic-Christiansen,2019,5,1.0,26.0,1.0,16.08,9.920000000000002
6422,6905,Cup - 4oz Translucent,Predovic-Christiansen,2019,6,2.0,52.0,2.0,32.16,19.840000000000003
6425,6908,Caviar - Salmon,Predovic-Christiansen,2019,5,1.0,27.0,1.0,15.85,11.15
6428,6911,Asparagus - Mexican,Predovic-Christiansen,2019,6,2.0,54.0,2.0,31.7,22.3
6431,6914,Wine - Semi Dry Riesling Vineland,Predovic-Christiansen,2019,5,1.0,16.5,1.0,9.49,7.01
6434,6917,Wine - Sawmill Creek Autumn,Predovic-Christiansen,2019,6,2.0,33.0,2.0,18.98,14.02
6437,6920,Icecream Cone - Areo Chocolate,Predovic-Christiansen,2019,5,1.0,22.5,1.0,15.76,6.74
6441,6924,Bread Country Roll,Predovic-Christiansen,2019,5,1.0,21.0,1.0,8.54,12.46
6444,6927,Juice - Apple Cider,Predovic-Christiansen,2019,6,2.0,42.0,2.0,17.08,24.92
6447,6930,Pepper - Red Thai,Predovic-Christiansen,2019,6,2.0,35.0,2.0,23.96,11.04
6451,6934,Longos - Chicken Caeser Salad,Predovic-Christiansen,2019,6,2.0,33.5,2.0,13.14,20.36
6455,6938,Flower - Carnations,Predovic-Christiansen,2019,5,1.0,25.25,1.0,2.85,22.4
6463,6946,Pepper - Jalapeno,Gerlach and Sons,2019,6,2.0,19.0,1.0,7.4,11.6
6471,6954,Rum - Mount Gay Eclipes,"Schuppe, Hand and Kutch",2019,1,5.0,105.0,1.0,19.33,85.67
6479,6962,Octopus,Kemmer and Sons,2019,2,10.0,225.5,1.0,60.93,164.57
6483,6966,Tea - Earl Grey,Kemmer and Sons,2019,3,8.0,114.4,1.0,34.34,80.06
6487,6970,Tomatoes - Heirloom,Kemmer and Sons,2019,1,12.0,352.2,2.0,61.1,291.09999999999997
6492,6975,"Wine - Red, Metus Rose",Kemmer and Sons,2019,3,30.0,465.0,2.0,176.35,288.65
6494,6977,Dc - Sakura Fu,Kemmer and Sons,2019,1,20.0,455.0,1.0,113.44,341.56
6497,6980,Filling - Mince Meat,Kemmer and Sons,2019,2,10.0,310.0,1.0,137.04,172.96
6500,6983,"Trout - Rainbow, Frozen",Kemmer and Sons,2019,1,16.0,402.0,3.0,79.46,322.54
6503,6986,Fresh Jumbo Cremini 5#/cs,Kemmer and Sons,2019,2,30.0,442.5,4.0,148.0,294.5
6505,6988,Fresh Jumbo Cremini 5#/cs,Kemmer and Sons,2019,3,6.0,96.0,1.0,37.22,58.78
6507,6990,Sugar - Palm,Kemmer and Sons,2019,2,10.0,308.0,1.0,130.5,177.5
6511,6994,Soupcontfoam16oz 116con,Kemmer and Sons,2019,2,6.0,211.5,2.0,107.74,103.76
6514,6997,Lime Cordial - Roses,Kemmer and Sons,2019,3,4.0,141.0,1.0,71.04,69.96
6520,7003,Bulgar,Kemmer and Sons,2019,3,10.0,480.0,3.0,179.6,300.4
6523,7006,"Flour - Buckwheat, Dark",Kemmer and Sons,2019,2,2.0,64.0,1.0,6.23,57.769999999999996
6526,7009,Fiddlehead - Frozen,Kemmer and Sons,2019,3,5.0,225.0,3.0,78.3,146.7
6529,7012,Cake - Pancake,Kemmer and Sons,2019,1,11.0,691.25,3.0,192.78,498.47
6534,7017,Squid - Breaded,Kemmer and Sons,2019,6,5.0,367.5,1.0,140.63,226.87
6548,7031,Rum - Mount Gay Eclipes,O'Hara-DuBuque,2019,2,1.0,21.0,1.0,3.94,17.06
6551,7034,Wine - George Duboeuf Rose,O'Hara-DuBuque,2019,3,1.0,21.5,1.0,4.33,17.17
6553,7036,Wine - George Duboeuf Rose,O'Hara-DuBuque,2019,4,1.0,21.0,1.0,3.81,17.19
6554,7037,Wine - George Duboeuf Rose,O'Hara-DuBuque,2019,5,2.0,42.0,2.0,7.32,34.68
6555,7038,Wine - George Duboeuf Rose,O'Hara-DuBuque,2019,6,4.0,71.0,2.0,1.77,69.23
6557,7040,Rabbit - Saddles,O'Hara-DuBuque,2019,1,4.0,58.0,2.0,13.9,44.1
6560,7043,Beef - Bresaola,O'Hara-DuBuque,2019,2,1.0,14.5,1.0,3.5,11.0
6562,7045,Beef - Bresaola,O'Hara-DuBuque,2019,4,1.0,14.5,1.0,3.46,11.04
6569,7052,Crawfish,"Bruen, Cassin and Pacocha",2019,1,1.0,42.5,1.0,8.0,34.5
6573,7056,Paper Cocktail Umberlla 80 - 180,"Bruen, Cassin and Pacocha",2019,1,1.0,5.9,1.0,0.86,5.04
6577,7060,Cheese - Camembert,"Bruen, Cassin and Pacocha",2019,1,1.0,48.0,1.0,31.1,16.9
6580,7063,Alize Red Passion,"Bruen, Cassin and Pacocha",2019,3,1.0,50.0,1.0,31.97,18.03
6583,7066,Mince Meat - Filling,"Bruen, Cassin and Pacocha",2019,3,3.0,105.0,1.0,38.86,66.14
6587,7070,Lamb - Shoulder,"Bruen, Cassin and Pacocha",2019,1,2.0,138.0,1.0,56.33,81.67
6590,7073,"Onions - Dried, Chopped","Bruen, Cassin and Pacocha",2019,3,2.0,138.0,1.0,57.17,80.83
6592,7075,"Onions - Dried, Chopped","Bruen, Cassin and Pacocha",2019,6,3.0,207.0,1.0,85.76,121.24
6598,7081,Lemonade - Pineapple Passion,Powlowski-Friesen,2019,1,2.0,58.0,2.0,40.99,17.009999999999998
6602,7085,"Vinegar - Balsamic, White",Powlowski-Friesen,2019,1,1.0,53.0,1.0,31.87,21.13
6614,7097,"Coconut - Shredded, Sweet",Wiza-Towne,2019,6,2.0,70.2,1.0,50.67,19.53
6618,7101,Cheese - Goat With Herbs,Wiza-Towne,2019,4,2.0,45.6,2.0,17.76,27.84
6622,7105,Beans - Wax,Wiza-Towne,2019,4,1.0,16.0,1.0,9.68,6.32
6626,7109,Lemonade - Pineapple Passion,Wiza-Towne,2019,4,16.0,320.0,3.0,182.72,137.28
6629,7112,"Mushroom - Morels, Dry",Wiza-Towne,2019,5,4.0,84.0,2.0,49.68,34.32
6632,7115,Lettuce - Green Leaf,Wiza-Towne,2019,3,1.0,39.9,1.0,17.94,21.959999999999997
